timestamp,municipality_id,usage,total_capacity
7/29/2017 12:28,5,215,587
7/29/2017 12:28,9,828,1332
7/29/2017 12:28,4,3507,3893
7/29/2017 12:28,2,614,697
7/29/2017 12:28,1,406,397
7/29/2017 12:28,3,1621,1930
7/29/2017 12:28,6,1204,3113
7/29/2017 12:28,0,676,2813
7/29/2017 13:02,0,662,2813
7/29/2017 13:02,1,406,397
7/29/2017 13:02,5,217,587
7/29/2017 13:02,3,1624,1930
7/29/2017 13:02,2,645,697
7/29/2017 13:02,4,3505,3893
7/29/2017 13:02,6,1228,3113
7/29/2017 13:02,7,1478,2019
7/29/2017 13:02,9,842,1332
7/29/2017 13:02,8,1405,2947
7/29/2017 13:28,6,1217,3113
7/29/2017 13:28,5,215,587
7/29/2017 13:28,0,643,2813
7/29/2017 13:28,7,1457,2019
7/29/2017 13:28,3,1616,1930
7/29/2017 13:28,9,832,1332
7/29/2017 13:28,8,1387,2947
7/29/2017 13:28,4,3494,3893
7/29/2017 13:28,2,634,697
7/29/2017 13:28,1,392,397
7/29/2017 14:01,5,189,587
7/29/2017 14:01,9,848,1332
7/29/2017 14:01,7,1473,2019
7/29/2017 14:01,2,634,697
7/29/2017 14:01,1,406,397
7/29/2017 14:01,4,3490,3893
7/29/2017 14:01,3,1612,1930
7/29/2017 14:01,0,650,2813
7/29/2017 14:01,6,1214,3113
7/29/2017 14:01,8,1393,2947
7/29/2017 14:28,3,1561,1930
7/29/2017 14:28,8,1346,2947
7/29/2017 14:28,0,646,2813
7/29/2017 14:28,7,1464,2019
7/29/2017 14:28,4,3427,3893
7/29/2017 14:28,9,849,1332
7/29/2017 14:28,6,1195,3113
7/29/2017 14:28,2,624,697
7/29/2017 14:28,5,178,587
7/29/2017 14:28,1,411,397
7/29/2017 14:55,8,1335,2947
7/29/2017 14:55,6,1167,3113
7/29/2017 14:55,4,3299,3893
7/29/2017 14:55,1,407,397
7/29/2017 14:55,9,837,1332
7/29/2017 14:55,7,1442,2019
7/29/2017 14:55,0,625,2813
7/29/2017 14:55,5,161,587
7/29/2017 14:55,3,1503,1930
7/29/2017 14:55,2,614,697
7/29/2017 15:28,1,387,397
7/29/2017 15:28,5,147,587
7/29/2017 15:28,9,769,1332
7/29/2017 15:28,3,1415,1930
7/29/2017 15:28,6,1085,3113
7/29/2017 15:28,2,571,697
7/29/2017 15:28,4,3100,3893
7/29/2017 15:28,0,593,2813
7/29/2017 15:28,8,1238,2947
7/29/2017 15:28,7,1331,2019
7/29/2017 16:02,8,1182,2947
7/29/2017 16:02,4,2850,3893
7/29/2017 16:02,0,561,2813
7/29/2017 16:02,2,527,697
7/29/2017 16:02,7,1261,2019
7/29/2017 16:02,6,1003,3113
7/29/2017 16:02,5,137,587
7/29/2017 16:02,3,1294,1930
7/29/2017 16:02,9,743,1332
7/29/2017 16:02,1,380,397
7/29/2017 16:28,2,479,697
7/29/2017 16:28,0,507,2813
7/29/2017 16:28,6,911,3113
7/29/2017 16:28,7,1148,2019
7/29/2017 16:28,9,678,1332
7/29/2017 16:28,4,2544,3893
7/29/2017 16:28,1,346,397
7/29/2017 16:28,8,1071,2947
7/29/2017 16:28,3,1142,1930
7/29/2017 16:28,5,123,587
7/30/2017 8:02,2,264,697
7/30/2017 8:02,6,557,3113
7/30/2017 8:02,9,436,1332
7/30/2017 8:02,1,214,397
7/30/2017 8:02,4,1332,3893
7/30/2017 8:02,8,621,2947
7/30/2017 8:02,0,304,2813
7/30/2017 8:02,5,26,587
7/30/2017 8:02,3,616,1930
7/30/2017 8:02,7,691,2019
7/30/2017 8:28,0,357,2813
7/30/2017 8:28,1,230,397
7/30/2017 8:28,9,475,1332
7/30/2017 8:28,6,636,3113
7/30/2017 8:28,4,1729,3893
7/30/2017 8:28,5,33,587
7/30/2017 8:28,7,753,2019
7/30/2017 8:28,8,748,2947
7/30/2017 8:28,2,287,697
7/30/2017 8:28,3,774,1930
7/30/2017 9:01,9,549,1332
7/30/2017 9:01,4,2246,3893
7/30/2017 9:01,5,44,587
7/30/2017 9:01,8,939,2947
7/30/2017 9:01,6,780,3113
7/30/2017 9:01,3,981,1930
7/30/2017 9:01,0,460,2813
7/30/2017 9:01,7,890,2019
7/30/2017 9:01,2,350,697
7/30/2017 9:01,1,275,397
7/30/2017 9:28,7,1003,2019
7/30/2017 9:28,2,388,697
7/30/2017 9:28,4,2650,3893
7/30/2017 9:28,3,1142,1930
7/30/2017 9:28,1,312,397
7/30/2017 9:28,9,624,1332
7/30/2017 9:28,5,58,587
7/30/2017 9:28,0,532,2813
7/30/2017 9:28,6,877,3113
7/30/2017 9:28,8,1067,2947
7/30/2017 10:01,5,90,587
7/30/2017 10:01,4,3040,3893
7/30/2017 10:01,2,443,697
7/30/2017 10:01,7,1148,2019
7/30/2017 10:01,0,598,2813
7/30/2017 10:01,3,1326,1930
7/30/2017 10:01,1,359,397
7/30/2017 10:01,9,714,1332
7/30/2017 10:01,8,1193,2947
7/30/2017 10:01,6,983,3113
7/30/2017 10:28,0,654,2813
7/30/2017 10:28,3,1431,1930
7/30/2017 10:28,1,391,397
7/30/2017 10:28,8,1269,2947
7/30/2017 10:28,9,773,1332
7/30/2017 10:28,4,3262,3893
7/30/2017 10:28,5,116,587
7/30/2017 10:28,2,481,697
7/30/2017 10:28,7,1245,2019
7/30/2017 10:28,6,1061,3113
7/30/2017 10:55,6,1136,3113
7/30/2017 10:55,9,800,1332
7/30/2017 10:55,3,1511,1930
7/30/2017 10:55,8,1293,2947
7/30/2017 10:55,5,143,587
7/30/2017 10:55,1,387,397
7/30/2017 10:55,7,1325,2019
7/30/2017 10:55,4,3393,3893
7/30/2017 10:55,0,660,2813
7/30/2017 10:55,2,534,697
7/30/2017 11:28,9,839,1332
7/30/2017 11:28,6,1174,3113
7/30/2017 11:28,1,405,397
7/30/2017 11:28,4,3430,3893
7/30/2017 11:28,0,681,2813
7/30/2017 11:28,8,1329,2947
7/30/2017 11:28,5,168,587
7/30/2017 11:28,3,1541,1930
7/30/2017 11:28,7,1392,2019
7/30/2017 11:28,2,562,697
7/30/2017 12:01,2,581,697
7/30/2017 12:01,4,3482,3893
7/30/2017 12:01,0,688,2813
7/30/2017 12:01,6,1204,3113
7/30/2017 12:01,3,1571,1930
7/30/2017 12:01,5,191,587
7/30/2017 12:01,9,853,1332
7/30/2017 12:01,7,1425,2019
7/30/2017 12:01,1,407,397
7/30/2017 12:01,8,1368,2947
7/30/2017 12:28,4,3495,3893
7/30/2017 12:28,0,683,2813
7/30/2017 12:28,5,198,587
7/30/2017 12:28,7,1434,2019
7/30/2017 12:28,2,582,697
7/30/2017 12:28,6,1208,3113
7/30/2017 12:28,3,1581,1930
7/30/2017 12:28,8,1379,2947
7/30/2017 12:28,9,861,1332
7/30/2017 12:28,1,405,397
7/30/2017 13:01,8,1377,2947
7/30/2017 13:01,5,213,587
7/30/2017 13:01,6,1207,3113
7/30/2017 13:01,0,672,2813
7/30/2017 13:01,3,1584,1930
7/30/2017 13:01,4,3496,3893
7/30/2017 13:01,1,402,397
7/30/2017 13:01,2,601,697
7/30/2017 13:01,7,1432,2019
7/30/2017 13:01,9,840,1332
7/30/2017 13:28,9,838,1332
7/30/2017 13:28,6,1218,3113
7/30/2017 13:28,7,1446,2019
7/30/2017 13:28,0,684,2813
7/30/2017 13:28,5,210,587
7/30/2017 13:28,1,408,397
7/30/2017 13:28,8,1373,2947
7/30/2017 13:28,2,617,697
7/30/2017 13:28,3,1581,1930
7/30/2017 13:28,4,3504,3893
7/30/2017 14:01,2,635,697
7/30/2017 14:01,4,3470,3893
7/30/2017 14:01,0,671,2813
7/30/2017 14:01,6,1233,3113
7/30/2017 14:01,7,1474,2019
7/30/2017 14:01,1,405,397
7/30/2017 14:01,8,1380,2947
7/30/2017 14:01,3,1579,1930
7/30/2017 14:01,9,848,1332
7/30/2017 14:01,5,205,587
7/30/2017 14:28,1,402,397
7/30/2017 14:28,7,1462,2019
7/30/2017 14:28,4,3398,3893
7/30/2017 14:28,3,1547,1930
7/30/2017 14:28,9,833,1332
7/30/2017 14:28,2,638,697
7/30/2017 14:28,5,190,587
7/30/2017 14:28,0,662,2813
7/30/2017 14:28,8,1357,2947
7/30/2017 14:28,6,1216,3113
7/30/2017 15:01,8,1330,2947
7/30/2017 15:01,3,1468,1930
7/30/2017 15:01,5,163,587
7/30/2017 15:01,0,643,2813
7/30/2017 15:01,9,813,1332
7/30/2017 15:01,2,591,697
7/30/2017 15:01,1,400,397
7/30/2017 15:01,4,3253,3893
7/30/2017 15:01,6,1142,3113
7/30/2017 15:01,7,1395,2019
7/30/2017 15:28,3,1393,1930
7/30/2017 15:28,6,1078,3113
7/30/2017 15:28,7,1334,2019
7/30/2017 15:28,8,1286,2947
7/30/2017 15:28,5,141,587
7/30/2017 15:28,4,3101,3893
7/30/2017 15:28,0,604,2813
7/30/2017 15:28,2,562,697
7/30/2017 15:28,1,387,397
7/30/2017 15:28,9,781,1332
7/30/2017 16:01,8,1215,2947
7/30/2017 16:01,2,507,697
7/30/2017 16:01,4,2880,3893
7/30/2017 16:01,7,1236,2019
7/30/2017 16:01,3,1303,1930
7/30/2017 16:01,5,123,587
7/30/2017 16:01,9,738,1332
7/30/2017 16:01,6,995,3113
7/30/2017 16:01,0,584,2813
7/30/2017 16:01,1,376,397
7/30/2017 16:28,7,1159,2019
7/30/2017 16:28,6,938,3113
7/30/2017 16:28,2,470,697
7/30/2017 16:28,0,568,2813
7/30/2017 16:28,5,115,587
7/30/2017 16:28,8,1139,2947
7/30/2017 16:28,3,1118,1930
7/30/2017 16:28,9,698,1332
7/30/2017 16:28,1,362,397
7/30/2017 16:28,4,2558,3893
8/1/2017 8:05,5,31,587
8/1/2017 8:05,9,470,1332
8/1/2017 8:05,2,431,697
8/1/2017 8:05,8,673,2947
8/1/2017 8:05,3,636,1930
8/1/2017 8:05,4,1345,3893
8/1/2017 8:05,7,892,2019
8/1/2017 8:05,1,216,397
8/1/2017 8:05,6,721,3113
8/1/2017 8:05,0,285,2813
8/1/2017 8:25,3,743,1930
8/1/2017 8:25,1,228,397
8/1/2017 8:25,0,326,2813
8/1/2017 8:25,4,1604,3893
8/1/2017 8:25,6,781,3113
8/1/2017 8:25,2,455,697
8/1/2017 8:25,5,31,587
8/1/2017 8:25,7,937,2019
8/1/2017 8:25,9,491,1332
8/1/2017 8:25,8,758,2947
8/1/2017 8:58,0,415,2813
8/1/2017 8:58,9,561,1332
8/1/2017 8:58,8,964,2947
8/1/2017 8:58,5,40,587
8/1/2017 8:58,6,906,3113
8/1/2017 8:58,2,521,697
8/1/2017 8:58,1,275,397
8/1/2017 8:58,7,1073,2019
8/1/2017 8:58,4,2144,3893
8/1/2017 8:58,3,961,1930
8/1/2017 9:25,7,1168,2019
8/1/2017 9:25,9,623,1332
8/1/2017 9:25,6,987,3113
8/1/2017 9:25,4,2573,3893
8/1/2017 9:25,2,554,697
8/1/2017 9:25,8,1127,2947
8/1/2017 9:25,5,56,587
8/1/2017 9:25,1,311,397
8/1/2017 9:25,0,479,2813
8/1/2017 9:25,3,1155,1930
8/1/2017 9:58,4,2940,3893
8/1/2017 9:58,1,354,397
8/1/2017 9:58,9,705,1332
8/1/2017 9:58,2,597,697
8/1/2017 9:58,5,103,587
8/1/2017 9:58,6,1105,3113
8/1/2017 9:58,7,1293,2019
8/1/2017 9:58,0,564,2813
8/1/2017 9:58,8,1280,2947
8/1/2017 9:58,3,1338,1930
8/1/2017 10:25,1,378,397
8/1/2017 10:25,4,3153,3893
8/1/2017 10:25,5,136,587
8/1/2017 10:25,8,1381,2947
8/1/2017 10:25,3,1430,1930
8/1/2017 10:25,9,781,1332
8/1/2017 10:25,6,1204,3113
8/1/2017 10:25,7,1428,2019
8/1/2017 10:25,2,656,697
8/1/2017 10:25,0,598,2813
8/1/2017 10:58,5,162,587
8/1/2017 10:58,6,1139,3113
8/1/2017 10:58,2,554,697
8/1/2017 10:58,3,1503,1930
8/1/2017 10:58,1,398,397
8/1/2017 10:58,4,3326,3893
8/1/2017 10:58,7,1381,2019
8/1/2017 10:58,0,634,2813
8/1/2017 10:58,8,1437,2947
8/1/2017 10:58,9,836,1332
8/1/2017 11:32,7,1451,2019
8/1/2017 11:32,2,580,697
8/1/2017 11:32,6,1192,3113
8/1/2017 11:32,4,3367,3893
8/1/2017 11:32,9,880,1332
8/1/2017 11:32,1,407,397
8/1/2017 11:32,8,1455,2947
8/1/2017 11:32,5,183,587
8/1/2017 11:32,0,655,2813
8/1/2017 11:32,3,1523,1930
8/1/2017 11:58,8,1458,2947
8/1/2017 11:58,5,205,587
8/1/2017 11:58,4,3402,3893
8/1/2017 11:58,3,1549,1930
8/1/2017 11:58,2,602,697
8/1/2017 11:58,1,406,397
8/1/2017 11:58,9,897,1332
8/1/2017 11:58,0,666,2813
8/1/2017 11:58,7,1490,2019
8/1/2017 11:58,6,1228,3113
8/1/2017 12:25,9,898,1332
8/1/2017 12:25,4,3412,3893
8/1/2017 12:25,6,1260,3113
8/1/2017 12:25,3,1554,1930
8/1/2017 12:25,7,1531,2019
8/1/2017 12:25,2,642,697
8/1/2017 12:25,0,664,2813
8/1/2017 12:25,1,406,397
8/1/2017 12:25,5,200,587
8/1/2017 12:25,8,1454,2947
8/1/2017 12:58,5,216,587
8/1/2017 12:58,9,922,1332
8/1/2017 12:58,1,409,397
8/1/2017 12:58,0,669,2813
8/1/2017 12:58,3,1592,1930
8/1/2017 12:58,8,1459,2947
8/1/2017 12:58,4,3436,3893
8/1/2017 12:58,6,1280,3113
8/1/2017 12:58,2,660,697
8/1/2017 12:58,7,1573,2019
8/1/2017 13:25,8,1462,2947
8/1/2017 13:25,5,212,587
8/1/2017 13:25,9,945,1332
8/1/2017 13:25,6,1302,3113
8/1/2017 13:25,0,664,2813
8/1/2017 13:25,1,411,397
8/1/2017 13:25,4,3436,3893
8/1/2017 13:25,2,674,697
8/1/2017 13:25,7,1610,2019
8/1/2017 13:25,3,1595,1930
8/1/2017 13:58,9,946,1332
8/1/2017 13:58,2,690,697
8/1/2017 13:58,4,3427,3893
8/1/2017 13:58,6,1313,3113
8/1/2017 13:58,8,1476,2947
8/1/2017 13:58,5,199,587
8/1/2017 13:58,1,411,397
8/1/2017 13:58,0,653,2813
8/1/2017 13:58,7,1627,2019
8/1/2017 13:58,3,1582,1930
8/1/2017 14:25,4,3349,3893
8/1/2017 14:25,7,1588,2019
8/1/2017 14:25,5,182,587
8/1/2017 14:25,2,668,697
8/1/2017 14:25,9,929,1332
8/1/2017 14:25,8,1463,2947
8/1/2017 14:25,0,639,2813
8/1/2017 14:25,3,1545,1930
8/1/2017 14:25,1,405,397
8/1/2017 14:25,6,1280,3113
8/1/2017 14:58,9,899,1332
8/1/2017 14:58,2,637,697
8/1/2017 14:58,5,177,587
8/1/2017 14:58,8,1421,2947
8/1/2017 14:58,6,1219,3113
8/1/2017 14:58,7,1527,2019
8/1/2017 14:58,3,1497,1930
8/1/2017 14:58,0,616,2813
8/1/2017 14:58,1,402,397
8/1/2017 14:58,4,3256,3893
8/1/2017 15:25,1,399,397
8/1/2017 15:25,6,1158,3113
8/1/2017 15:25,5,162,587
8/1/2017 15:25,7,1475,2019
8/1/2017 15:25,3,1432,1930
8/1/2017 15:25,2,613,697
8/1/2017 15:25,4,3124,3893
8/1/2017 15:25,8,1386,2947
8/1/2017 15:25,0,597,2813
8/1/2017 15:25,9,871,1332
8/1/2017 15:58,6,1105,3113
8/1/2017 15:58,5,132,587
8/1/2017 15:58,2,598,697
8/1/2017 15:58,1,373,397
8/1/2017 15:58,8,1311,2947
8/1/2017 15:58,4,2943,3893
8/1/2017 15:58,7,1405,2019
8/1/2017 15:58,3,1323,1930
8/1/2017 15:58,0,549,2813
8/1/2017 15:58,9,816,1332
8/1/2017 16:25,2,570,697
8/1/2017 16:25,9,792,1332
8/1/2017 16:25,6,1035,3113
8/1/2017 16:25,7,1353,2019
8/1/2017 16:25,1,375,397
8/1/2017 16:25,0,519,2813
8/1/2017 16:25,4,2650,3893
8/1/2017 16:25,8,1239,2947
8/1/2017 16:25,3,1174,1930
8/1/2017 16:25,5,117,587
8/2/2017 7:55,7,821,2019
8/2/2017 7:55,4,1207,3893
8/2/2017 7:55,0,231,2813
8/2/2017 7:55,1,146,397
8/2/2017 7:55,3,543,1930
8/2/2017 7:55,9,375,1332
8/2/2017 7:55,8,535,2947
8/2/2017 7:55,5,27,587
8/2/2017 7:55,6,747,3113
8/2/2017 7:55,2,455,697
8/2/2017 8:28,8,671,2947
8/2/2017 8:28,7,903,2019
8/2/2017 8:28,9,404,1332
8/2/2017 8:28,6,840,3113
8/2/2017 8:28,1,170,397
8/2/2017 8:28,2,508,697
8/2/2017 8:28,0,296,2813
8/2/2017 8:28,3,736,1930
8/2/2017 8:28,4,1656,3893
8/2/2017 8:28,5,33,587
8/2/2017 9:01,1,201,397
8/2/2017 9:01,4,2135,3893
8/2/2017 9:01,2,541,697
8/2/2017 9:01,7,984,2019
8/2/2017 9:01,9,452,1332
8/2/2017 9:01,3,953,1930
8/2/2017 9:01,8,849,2947
8/2/2017 9:01,6,914,3113
8/2/2017 9:01,5,49,587
8/2/2017 9:01,0,360,2813
8/2/2017 9:28,7,1061,2019
8/2/2017 9:28,4,2427,3893
8/2/2017 9:28,0,399,2813
8/2/2017 9:28,8,945,2947
8/2/2017 9:28,3,1092,1930
8/2/2017 9:28,9,500,1332
8/2/2017 9:28,1,228,397
8/2/2017 9:28,2,570,697
8/2/2017 9:28,5,67,587
8/2/2017 9:28,6,967,3113
8/2/2017 10:02,6,1034,3113
8/2/2017 10:02,3,1253,1930
8/2/2017 10:02,9,547,1332
8/2/2017 10:02,2,612,697
8/2/2017 10:02,8,1029,2947
8/2/2017 10:02,1,258,397
8/2/2017 10:02,5,100,587
8/2/2017 10:02,4,2723,3893
8/2/2017 10:02,0,448,2813
8/2/2017 10:02,7,1150,2019
8/2/2017 10:28,5,131,587
8/2/2017 10:28,3,1310,1930
8/2/2017 10:28,8,1072,2947
8/2/2017 10:28,6,1089,3113
8/2/2017 10:28,7,1234,2019
8/2/2017 10:28,1,279,397
8/2/2017 10:28,9,581,1332
8/2/2017 10:28,4,2843,3893
8/2/2017 10:28,2,662,697
8/2/2017 10:28,0,476,2813
8/2/2017 11:01,5,164,587
8/2/2017 11:01,8,1141,2947
8/2/2017 11:01,7,1325,2019
8/2/2017 11:01,2,696,697
8/2/2017 11:01,1,326,397
8/2/2017 11:01,4,2972,3893
8/2/2017 11:01,0,535,2813
8/2/2017 11:01,3,1362,1930
8/2/2017 11:01,9,638,1332
8/2/2017 11:01,6,1130,3113
8/2/2017 11:28,3,1384,1930
8/2/2017 11:28,0,580,2813
8/2/2017 11:28,2,639,697
8/2/2017 11:28,5,190,587
8/2/2017 11:28,6,1090,3113
8/2/2017 11:28,7,1313,2019
8/2/2017 11:28,4,3001,3893
8/2/2017 11:28,8,1186,2947
8/2/2017 11:28,1,355,397
8/2/2017 11:28,9,683,1332
8/2/2017 12:01,6,1140,3113
8/2/2017 12:01,0,627,2813
8/2/2017 12:01,4,3049,3893
8/2/2017 12:01,7,1391,2019
8/2/2017 12:01,9,737,1332
8/2/2017 12:01,3,1408,1930
8/2/2017 12:01,8,1240,2947
8/2/2017 12:01,5,206,587
8/2/2017 12:01,2,663,697
8/2/2017 12:01,1,383,397
8/2/2017 12:28,3,1402,1930
8/2/2017 12:28,8,1262,2947
8/2/2017 12:28,6,1146,3113
8/2/2017 12:28,0,652,2813
8/2/2017 12:28,4,3045,3893
8/2/2017 12:28,2,673,697
8/2/2017 12:28,9,776,1332
8/2/2017 12:28,5,205,587
8/2/2017 12:28,7,1440,2019
8/2/2017 12:28,1,410,397
8/2/2017 12:58,0,661,2813
8/2/2017 12:58,6,1167,3113
8/2/2017 12:58,4,3052,3893
8/2/2017 12:58,8,1268,2947
8/2/2017 12:58,7,1493,2019
8/2/2017 12:58,5,209,587
8/2/2017 12:58,1,411,397
8/2/2017 12:58,9,819,1332
8/2/2017 12:58,2,683,697
8/2/2017 12:58,3,1396,1930
8/2/2017 13:25,5,212,587
8/2/2017 13:25,4,3018,3893
8/2/2017 13:25,8,1271,2947
8/2/2017 13:25,7,1509,2019
8/2/2017 13:25,1,409,397
8/2/2017 13:25,9,824,1332
8/2/2017 13:25,3,1378,1930
8/2/2017 13:25,0,661,2813
8/2/2017 13:25,2,694,697
8/2/2017 13:25,6,1182,3113
8/2/2017 13:58,5,205,587
8/2/2017 13:58,9,810,1332
8/2/2017 13:58,4,3010,3893
8/2/2017 13:58,8,1288,2947
8/2/2017 13:58,6,1160,3113
8/2/2017 13:58,1,411,397
8/2/2017 13:58,3,1369,1930
8/2/2017 13:58,0,667,2813
8/2/2017 13:58,2,661,697
8/2/2017 13:58,7,1462,2019
8/2/2017 14:25,5,195,587
8/2/2017 14:25,1,406,397
8/2/2017 14:25,0,656,2813
8/2/2017 14:25,8,1247,2947
8/2/2017 14:25,6,1144,3113
8/2/2017 14:25,3,1342,1930
8/2/2017 14:25,9,803,1332
8/2/2017 14:25,2,653,697
8/2/2017 14:25,4,2959,3893
8/2/2017 14:25,7,1447,2019
8/2/2017 14:58,4,2841,3893
8/2/2017 14:58,2,635,697
8/2/2017 14:58,3,1278,1930
8/2/2017 14:58,8,1213,2947
8/2/2017 14:58,1,397,397
8/2/2017 14:58,0,646,2813
8/2/2017 14:58,7,1389,2019
8/2/2017 14:58,6,1118,3113
8/2/2017 14:58,5,184,587
8/2/2017 14:58,9,763,1332
8/2/2017 15:31,3,1185,1930
8/2/2017 15:31,0,635,2813
8/2/2017 15:31,1,391,397
8/2/2017 15:31,2,593,697
8/2/2017 15:31,9,730,1332
8/2/2017 15:31,7,1314,2019
8/2/2017 15:31,4,2641,3893
8/2/2017 15:31,6,1059,3113
8/2/2017 15:31,8,1172,2947
8/2/2017 15:31,5,158,587
8/2/2017 15:58,0,616,2813
8/2/2017 15:58,7,1231,2019
8/2/2017 15:58,8,1108,2947
8/2/2017 15:58,9,671,1332
8/2/2017 15:58,6,1008,3113
8/2/2017 15:58,1,374,397
8/2/2017 15:58,5,140,587
8/2/2017 15:58,3,1096,1930
8/2/2017 15:58,2,569,697
8/2/2017 15:58,4,2438,3893
8/2/2017 16:32,7,1169,2019
8/2/2017 16:32,9,625,1332
8/2/2017 16:32,3,952,1930
8/2/2017 16:32,5,114,587
8/2/2017 16:32,6,1018,3113
8/2/2017 16:32,0,638,2813
8/2/2017 16:32,1,358,397
8/2/2017 16:32,4,2152,3893
8/2/2017 16:32,2,553,697
8/2/2017 16:32,8,1035,2947
8/5/2017 8:02,1,141,397
8/5/2017 8:02,6,494,3113
8/5/2017 8:02,7,581,2019
8/5/2017 8:02,4,1782,3893
8/5/2017 8:02,8,453,2947
8/5/2017 8:02,2,286,697
8/5/2017 8:02,3,610,1930
8/5/2017 8:02,9,304,1332
8/5/2017 8:02,0,209,2813
8/5/2017 8:02,5,20,587
8/5/2017 8:29,1,158,397
8/5/2017 8:29,2,327,697
8/5/2017 8:29,3,781,1930
8/5/2017 8:29,6,571,3113
8/5/2017 8:29,4,2132,3893
8/5/2017 8:29,5,23,587
8/5/2017 8:29,9,333,1332
8/5/2017 8:29,0,252,2813
8/5/2017 8:29,7,651,2019
8/5/2017 8:29,8,572,2947
8/5/2017 9:02,1,182,397
8/5/2017 9:02,7,729,2019
8/5/2017 9:02,3,985,1930
8/5/2017 9:02,4,2558,3893
8/5/2017 9:02,8,722,2947
8/5/2017 9:02,2,369,697
8/5/2017 9:02,0,322,2813
8/5/2017 9:02,6,666,3113
8/5/2017 9:02,9,369,1332
8/5/2017 9:02,5,35,587
8/5/2017 9:29,2,405,697
8/5/2017 9:29,1,216,397
8/5/2017 9:29,5,48,587
8/5/2017 9:29,4,2814,3893
8/5/2017 9:29,6,755,3113
8/5/2017 9:29,0,393,2813
8/5/2017 9:29,9,424,1332
8/5/2017 9:29,7,820,2019
8/5/2017 9:29,3,1121,1930
8/5/2017 9:29,8,847,2947
8/5/2017 10:03,7,956,2019
8/5/2017 10:03,2,463,697
8/5/2017 10:03,3,1230,1930
8/5/2017 10:03,9,502,1332
8/5/2017 10:03,0,460,2813
8/5/2017 10:03,1,258,397
8/5/2017 10:03,5,72,587
8/5/2017 10:03,6,857,3113
8/5/2017 10:03,4,3011,3893
8/5/2017 10:03,8,980,2947
8/5/2017 10:29,0,517,2813
8/5/2017 10:29,3,1289,1930
8/5/2017 10:29,8,1059,2947
8/5/2017 10:29,5,96,587
8/5/2017 10:29,9,564,1332
8/5/2017 10:29,4,3123,3893
8/5/2017 10:29,7,1038,2019
8/5/2017 10:29,1,300,397
8/5/2017 10:29,6,903,3113
8/5/2017 10:29,2,483,697
8/5/2017 11:02,2,524,697
8/5/2017 11:02,5,122,587
8/5/2017 11:02,1,341,397
8/5/2017 11:02,3,1435,1930
8/5/2017 11:02,4,3309,3893
8/5/2017 11:02,7,1164,2019
8/5/2017 11:02,0,574,2813
8/5/2017 11:02,6,981,3113
8/5/2017 11:02,9,649,1332
8/5/2017 11:02,8,1140,2947
8/5/2017 11:29,1,368,397
8/5/2017 11:29,4,3358,3893
8/5/2017 11:29,5,135,587
8/5/2017 11:29,8,1190,2947
8/5/2017 11:29,7,1247,2019
8/5/2017 11:29,2,550,697
8/5/2017 11:29,9,706,1332
8/5/2017 11:29,6,1023,3113
8/5/2017 11:29,3,1477,1930
8/5/2017 11:29,0,612,2813
8/5/2017 11:56,3,1557,1930
8/5/2017 11:56,2,567,697
8/5/2017 11:56,4,3447,3893
8/5/2017 11:56,6,1057,3113
8/5/2017 11:56,1,397,397
8/5/2017 11:56,5,157,587
8/5/2017 11:56,7,1319,2019
8/5/2017 11:56,0,653,2813
8/5/2017 11:56,8,1249,2947
8/5/2017 11:56,9,761,1332
8/5/2017 12:29,0,655,2813
8/5/2017 12:29,4,3461,3893
8/5/2017 12:29,7,1374,2019
8/5/2017 12:29,2,584,697
8/5/2017 12:29,5,170,587
8/5/2017 12:29,8,1264,2947
8/5/2017 12:29,1,398,397
8/5/2017 12:29,6,1082,3113
8/5/2017 12:29,3,1569,1930
8/5/2017 12:29,9,799,1332
8/5/2017 13:02,6,1091,3113
8/5/2017 13:02,1,401,397
8/5/2017 13:02,8,1276,2947
8/5/2017 13:02,9,826,1332
8/5/2017 13:02,0,649,2813
8/5/2017 13:02,5,181,587
8/5/2017 13:02,2,602,697
8/5/2017 13:02,4,3460,3893
8/5/2017 13:02,7,1419,2019
8/5/2017 13:02,3,1577,1930
8/5/2017 13:29,0,640,2813
8/5/2017 13:29,8,1274,2947
8/5/2017 13:29,1,398,397
8/5/2017 13:29,2,607,697
8/5/2017 13:29,7,1414,2019
8/5/2017 13:29,5,186,587
8/5/2017 13:29,3,1572,1930
8/5/2017 13:29,6,1092,3113
8/5/2017 13:29,4,3459,3893
8/5/2017 13:29,9,816,1332
8/5/2017 14:02,1,392,397
8/5/2017 14:02,5,179,587
8/5/2017 14:02,4,3409,3893
8/5/2017 14:02,7,1373,2019
8/5/2017 14:02,2,579,697
8/5/2017 14:02,9,803,1332
8/5/2017 14:02,0,622,2813
8/5/2017 14:02,6,1050,3113
8/5/2017 14:02,3,1535,1930
8/5/2017 14:02,8,1265,2947
8/5/2017 14:29,3,1516,1930
8/5/2017 14:29,7,1317,2019
8/5/2017 14:29,6,1003,3113
8/5/2017 14:29,4,3387,3893
8/5/2017 14:29,5,174,587
8/5/2017 14:29,1,385,397
8/5/2017 14:29,8,1236,2947
8/5/2017 14:29,2,564,697
8/5/2017 14:29,0,599,2813
8/5/2017 14:29,9,762,1332
8/5/2017 15:02,2,542,697
8/5/2017 15:02,1,361,397
8/5/2017 15:02,6,962,3113
